Timestamp_ms,SSID,BSSID,RSSI,Channel,SequenceNumber,BeaconInterval,BeaconTimestamp,Encryption,Privacy,ShortPreamble,ShortSlot,RateCount,SupportedRates,ExtRateCount,DSChannel,CountryCode,HasHT,HTChannelWidth,HTStreams,HasExtCap,OUI,VendorName,IsHidden,FrameLength
21147,JVACT5G,F2:A7:31:F9:68:16,-90,1,1475,100,2836789652,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
21199,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-90,1,3153,100,286277018010,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
21252,Satz,10:27:F5:5C:C6:A3,-46,2,472,100,805598822790,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
21302,Satz,10:27:F5:5C:C6:A3,-45,3,473,100,805598926269,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
21403,Satz,10:27:F5:5C:C6:A3,-44,3,474,100,805599027591,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
21506,Satz,10:27:F5:5C:C6:A3,-60,3,475,100,805599130013,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
21608,Satz,10:27:F5:5C:C6:A3,-47,4,476,100,805599232417,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
21710,Satz,10:27:F5:5C:C6:A3,-61,4,477,100,805599334796,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
21894,JioFiber-CqkfQ,9A:78:C9:62:4F:27,-91,5,553,100,805595443612,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,9A:78:C9,Unknown,0,234
22099,JioFiber-CqkfQ,9A:78:C9:62:4F:27,-92,6,555,100,805595648412,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,9A:78:C9,Unknown,0,234
22152,JioFiber-satz,C0:68:CC:6E:74:72,-80,6,783,100,13444198822,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
22201,JioFiber-CqkfQ,9A:78:C9:62:4F:27,-95,6,556,100,805595750791,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,9A:78:C9,Unknown,0,234
22254,JioFiber-satz,C0:68:CC:6E:74:72,-76,6,784,100,13444301221,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
22360,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-61,7,3837,100,4438630784,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
22462,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-66,7,3838,100,4438733184,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
22729,JioFiber-satz,C0:68:CC:6E:74:72,-85,8,789,100,13444813216,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
22828,palani-1st floor ,50:91:E3:F7:90:7E,-92,9,310,100,804742042141,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,1,50:91:E3,Unknown,0,341
22918,,52:91:E3:A7:90:7E,-93,9,315,100,804742144401,WEP,1,0,1,0,,0,0,,0,0,0,0,52:91:E3,Unknown,0,310
23424,JVACT1,A4:2B:B0:01:A6:3A,-96,11,3073,100,805623603539,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A4:2B:B0,Unknown,0,260
23526,JVACT1,A4:2B:B0:01:A6:3A,-98,11,3074,100,805623705937,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A4:2B:B0,Unknown,0,260
24118,JVACT,F0:A7:31:F8:68:16,-92,1,1534,100,2839859529,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F0:A7:31,Unknown,0,235
24161,JVACT5G,F2:A7:31:F9:68:16,-92,1,1535,100,2839861619,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
24220,JVACT,F0:A7:31:F8:68:16,-93,1,1536,100,2839961937,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F0:A7:31,Unknown,0,235
24263,JVACT5G,F2:A7:31:F9:68:16,-94,1,1537,100,2839964026,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
24324,JVACT,F0:A7:31:F8:68:16,-90,2,1538,100,2840064338,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F0:A7:31,Unknown,0,235
24373,Satz,10:27:F5:5C:C6:A3,-58,2,505,100,805601997191,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
24475,Satz,10:27:F5:5C:C6:A3,-58,2,506,100,805602099591,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
24578,Satz,10:27:F5:5C:C6:A3,-56,3,507,100,805602202003,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
24680,Satz,10:27:F5:5C:C6:A3,-56,3,508,100,805602304414,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
24783,Satz,10:27:F5:5C:C6:A3,-56,3,509,100,805602406791,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
25084,JioFiber-satz,C0:68:CC:6E:74:72,-86,5,812,100,13447168396,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
25187,JioFiber-satz,C0:68:CC:6E:74:72,-83,5,813,100,13447270799,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
25289,JioFiber-satz,C0:68:CC:6E:74:72,-84,5,814,100,13447373198,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
25494,JioFiber-satz,C0:68:CC:6E:74:72,-81,6,816,100,13447578007,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
25637,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-51,7,3869,100,4441907584,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
25739,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-50,7,3870,100,4442009984,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
25900,palani-1st floor ,50:91:E3:F7:90:7E,-92,8,430,100,804745114103,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,1,50:91:E3,Unknown,0,341
26105,palani-1st floor ,50:91:E3:F7:90:7E,-95,9,438,100,804745318894,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,1,50:91:E3,Unknown,0,341
26137,,52:91:E3:A7:90:7E,-92,9,439,100,804745318813,WEP,1,0,1,0,,0,0,,0,0,0,0,52:91:E3,Unknown,0,310
26207,palani-1st floor ,50:91:E3:F7:90:7E,-93,9,442,100,804745421210,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,1,50:91:E3,Unknown,0,341
26239,,52:91:E3:A7:90:7E,-91,9,443,100,804745421201,WEP,1,0,1,0,,0,0,,0,0,0,0,52:91:E3,Unknown,0,310
26598,JVACT1,A4:2B:B0:01:A6:3A,-95,11,3104,100,805626777964,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,,1,40,2,0,A4:2B:B0,Unknown,0,260
27395,JVACT,F0:A7:31:F8:68:16,-94,1,1598,100,2843136366,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F0:A7:31,Unknown,0,235
27650,Satz,10:27:F5:5C:C6:A3,-61,2,542,100,805605274005,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
27752,Satz,10:27:F5:5C:C6:A3,-59,2,543,100,805605376391,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
27855,Satz,10:27:F5:5C:C6:A3,-55,3,544,100,805605478811,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
27957,Satz,10:27:F5:5C:C6:A3,-57,3,545,100,805605581191,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
28060,Satz,10:27:F5:5C:C6:A3,-59,4,546,100,805605683618,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
28162,Satz,10:27:F5:5C:C6:A3,-59,4,547,100,805605785991,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
28264,Satz,10:27:F5:5C:C6:A3,-57,4,548,100,805605888391,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
28361,JioFiber-satz,C0:68:CC:6E:74:72,-85,5,844,100,13450445220,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
28463,JioFiber-satz,C0:68:CC:6E:74:72,-84,5,845,100,13450547603,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
28566,JioFiber-satz,C0:68:CC:6E:74:72,-86,6,846,100,13450650005,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
28653,JioFiber-CqkfQ,9A:78:C9:62:4F:27,-94,6,621,100,805602201991,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,9A:78:C9,Unknown,0,234
28716,JioFiber-satz,C0:68:CC:6E:74:72,-85,6,847,100,13450752408,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
28759,JioFiber-CqkfQ,9A:78:C9:62:4F:27,-93,6,622,100,805602304393,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,9A:78:C9,Unknown,0,234
28812,JioFiber-satz,C0:68:CC:6E:74:72,-87,6,848,100,13450854822,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
28855,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-46,7,3900,100,4445081984,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
28914,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-47,7,3901,100,4445184384,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
28975,JioFiber-satz,C0:68:CC:6E:74:72,-89,7,850,100,13451059618,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
29028,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-49,7,3902,100,4445286856,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
29382,palani-1st floor ,50:91:E3:F7:90:7E,-92,9,566,100,804748595631,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,1,50:91:E3,Unknown,0,341
29414,,52:91:E3:A7:90:7E,-93,9,567,100,804748595594,WEP,1,0,1,0,,0,0,,0,0,0,0,52:91:E3,Unknown,0,310
29484,palani-1st floor ,50:91:E3:F7:90:7E,-93,9,570,100,804748698110,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,1,50:91:E3,Unknown,0,341
29527,,52:91:E3:A7:90:7E,-94,9,571,100,804748698011,WEP,1,0,1,0,,0,0,,0,0,0,0,52:91:E3,Unknown,0,310
30571,JVACT5G,F2:A7:31:F9:68:16,-95,1,1661,100,2846312824,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
30672,JVACT,F0:A7:31:F8:68:16,-94,1,1662,100,2846413133,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F0:A7:31,Unknown,0,235
30714,JVACT5G,F2:A7:31:F9:68:16,-90,1,1663,100,2846415222,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
30774,JVACT,F0:A7:31:F8:68:16,-92,1,1664,100,2846515535,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F0:A7:31,Unknown,0,235
30825,JVACT5G,F2:A7:31:F9:68:16,-88,1,1665,100,2846517624,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
30877,Satz,10:27:F5:5C:C6:A3,-74,2,574,100,805608448411,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
30920,JVACT5G,F2:A7:31:F9:68:16,-90,2,1667,100,2846620035,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
30973,Satz,10:27:F5:5C:C6:A3,-61,2,575,100,805608550791,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
31029,Satz,10:27:F5:5C:C6:A3,-61,2,576,100,805608653190,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
31132,Satz,10:27:F5:5C:C6:A3,-60,3,578,100,805608755590,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
31234,Satz,10:27:F5:5C:C6:A3,-61,3,579,100,805608857997,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
31439,Satz,10:27:F5:5C:C6:A3,-58,4,581,100,805609062809,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
31638,JioFiber-satz,C0:68:CC:6E:74:72,-85,5,876,100,13453721995,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
31725,JioFiber-CqkfQ,9A:78:C9:62:4F:27,-90,5,654,100,805605273991,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,9A:78:C9,Unknown,0,234
31827,JioFiber-CqkfQ,9A:78:C9:62:4F:27,-89,6,655,100,805605376410,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,9A:78:C9,Unknown,0,234
31880,JioFiber-satz,C0:68:CC:6E:74:72,-82,6,878,100,13453926801,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
31933,Airtel__dontuse,30:BD:13:27:87:96,-91,6,3924,100,182510797856,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,IN,1,20,2,1,30:BD:13,Unknown,0,311
31976,JioFiber-CqkfQ,9A:78:C9:62:4F:27,-90,6,656,100,805605478800,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,9A:78:C9,Unknown,0,234
32028,JioFiber-satz,C0:68:CC:6E:74:72,-80,6,879,100,13454029195,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
32079,Airtel__dontuse,30:BD:13:27:87:96,-92,6,3925,100,182510900250,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,IN,1,20,2,1,30:BD:13,Unknown,0,311
32131,JioFiber-CqkfQ,9A:78:C9:62:4F:27,-90,6,657,100,805605581209,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,9A:78:C9,Unknown,0,234
32184,JioFiber-satz,C0:68:CC:6E:74:72,-79,6,880,100,13454131604,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
32227,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-46,7,3932,100,4448358784,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
32279,JioFiber-CqkfQ,9A:78:C9:62:4F:27,-91,7,658,100,805605683591,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,6,IN,1,40,2,1,9A:78:C9,Unknown,0,234
32332,JioFiber-satz,C0:68:CC:6E:74:72,-83,7,881,100,13454234010,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
32385,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-50,7,3933,100,4448461184,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
32428,JioFiber-satz,C0:68:CC:6E:74:72,-85,7,882,100,13454336422,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
32480,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-50,7,3934,100,4448563584,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
32533,JioFiber-satz,C0:68:CC:6E:74:72,-85,7,885,100,13454438796,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,IN,1,20,2,1,C0:68:CC,Unknown,0,245
32595,DIRECT-dQ-BRAVIA,B2:10:41:BD:D6:51,-50,7,3935,100,4448665984,WPA2,1,1,1,8,6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,0,7,,1,20,2,0,B2:10:41,Unknown,0,263
32646,,52:91:E3:A7:90:7E,-97,9,695,100,804751872398,WEP,1,0,1,0,,0,0,,0,0,0,0,52:91:E3,Unknown,0,310
32761,palani-1st floor ,50:91:E3:F7:90:7E,-93,9,698,100,804751974909,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,40,2,1,50:91:E3,Unknown,0,341
32793,,52:91:E3:A7:90:7E,-94,9,699,100,804751974811,WEP,1,0,1,0,,0,0,,0,0,0,0,52:91:E3,Unknown,0,310
33846,JVACT,F0:A7:31:F8:68:16,-91,1,1724,100,2849587561,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F0:A7:31,Unknown,0,235
33898,JVACT5G,F2:A7:31:F9:68:16,-93,1,1725,100,2849589651,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
33948,JVACT,F0:A7:31:F8:68:16,-95,1,1726,100,2849689967,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F0:A7:31,Unknown,0,235
33991,JVACT5G,F2:A7:31:F9:68:16,-92,1,1727,100,2849692057,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,40,2,1,F2:A7:31,Unknown,0,237
34054,JioFiber_24GH_KRR,A8:88:1F:20:7B:61,-94,1,3283,100,286289920401,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,A8:88:1F,Unknown,0,290
34101,Satz,10:27:F5:5C:C6:A3,-58,2,610,100,805611725195,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
34204,Satz,10:27:F5:5C:C6:A3,-60,2,611,100,805611827616,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
34306,Satz,10:27:F5:5C:C6:A3,-52,3,612,100,805611929991,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
34408,Satz,10:27:F5:5C:C6:A3,-54,3,613,100,805612032397,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
34511,Satz,10:27:F5:5C:C6:A3,-54,3,614,100,805612134813,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
34613,Satz,10:27:F5:5C:C6:A3,-57,4,615,100,805612237191,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,3,,1,40,2,1,10:27:F5,Unknown,0,254
