Timestamp_ms,SSID,BSSID,RSSI,Channel,SequenceNumber,BeaconInterval,BeaconTimestamp,Encryption,Privacy,ShortPreamble,ShortSlot,RateCount,SupportedRates,ExtRateCount,DSChannel,CountryCode,HasHT,HTChannelWidth,HTStreams,HasExtCap,OUI,VendorName,IsHidden,FrameLength
139559,,E6:D3:62:1B:7F:E2,-77,5,2345,100,450774941326,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
139622,Deco_Nest,E0:D3:62:1B:80:C2,-88,5,3851,100,450772787584,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E0:D3:62,Unknown,0,392
139654,,E6:D3:62:1B:7F:C6,-81,5,65,100,450774941326,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
139707,Deco_Nest,E0:D3:62:1B:7F:C6,-79,6,2832,100,450775040384,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E0:D3:62,Unknown,0,392
139739,,E6:D3:62:1B:7F:C6,-78,6,66,100,450775043726,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
139792,ICF61,54:AF:97:24:03:9A,-89,6,1112,100,72902144373,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,54:AF:97,Unknown,0,235
139835,ICF61_5G,56:AF:97:21:03:9A,-92,6,1113,100,72902146463,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,56:AF:97,Unknown,0,238
139898,Deco_Nest,E0:D3:62:1B:7F:E2,-74,6,3497,100,450775142784,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E0:D3:62,Unknown,0,392
139929,,E6:D3:62:1B:7F:E2,-74,6,2347,100,450775146126,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
139973,ICF61_5G,56:AF:97:21:03:9A,-94,6,1115,100,72902248802,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,56:AF:97,Unknown,0,238
140041,Deco_Nest,E0:D3:62:1B:7F:E2,-79,6,3498,100,450775245723,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E0:D3:62,Unknown,0,392
140063,,E6:D3:62:1B:7F:E2,-80,6,2348,100,450775249065,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
140126,Deco_Nest,E0:D3:62:1B:7F:E2,-80,7,3500,100,450775449984,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E0:D3:62,Unknown,0,392
140148,,E6:D3:62:1B:80:C2,-88,7,1788,100,450773302926,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
140180,,E6:D3:62:1B:7F:C6,-74,7,70,100,450775453326,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
140345,,5E:A6:E6:EC:70:B4,-92,9,3780,100,803592704438,WEP,1,0,1,0,,0,0,,0,0,0,0,5E:A6:E6,Unknown,0,263
140430,Tenda_1B1850,E8:65:D4:1B:18:51,-75,9,3205,100,156997017638,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,10,,1,20,2,1,E8:65:D4,Unknown,0,292
140483,ICF_65,B0:A7:B9:AF:A2:91,-90,9,1055,100,46189875590,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,9,,1,40,2,1,B0:A7:B9,Unknown,0,315
140573,ICF_65,B0:A7:B9:AF:A2:91,-90,9,1056,100,46189978015,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;18.0;24.0;36.0;54.0;6.0;9.0;12.0;48.0,4,9,,1,40,2,1,B0:A7:B9,Unknown,0,315
140628,Nest,48:55:5E:19:F2:7A,-87,10,1156,100,450738586025,WPA2,1,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,277
140730,Nest,48:55:5E:19:F2:7A,-89,10,1157,100,450738688394,WPA2,1,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,277
140782,Tenda_1B1850,E8:65:D4:1B:18:51,-76,10,3208,100,156997324829,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,10,,1,20,2,1,E8:65:D4,Unknown,0,292
140842,Nest,48:55:5E:19:F2:7A,-89,10,1158,100,450738790848,WPA2,1,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,277
140896,Tenda_1B1850,E8:65:D4:1B:18:51,-76,10,3209,100,156997427238,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,10,,1,20,2,1,E8:65:D4,Unknown,0,292
140948,advikasarah,48:55:5E:2C:71:FA,-87,10,2782,100,802659226022,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,284
141010,Nest,48:55:5E:19:F2:7A,-88,11,1159,100,450738893214,WPA2,1,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,277
141052,Tenda_1B1850,E8:65:D4:1B:18:51,-73,11,3211,100,156997529629,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,10,,1,20,2,1,E8:65:D4,Unknown,0,292
141115,advikasarah,48:55:5E:2C:71:FA,-85,11,2783,100,802659328416,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,284
141169,Nest,48:55:5E:19:F2:7A,-89,11,1160,100,450738995636,WPA2,1,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,277
141221,Tenda_1B1850,E8:65:D4:1B:18:51,-71,11,3212,100,156997632029,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,10,,1,20,2,1,E8:65:D4,Unknown,0,292
141282,advikasarah,48:55:5E:2C:71:FA,-86,11,2786,100,802659430804,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,284
141335,Nest,48:55:5E:19:F2:7A,-86,11,1161,100,450739098015,WPA2,1,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,277
141388,advikasarah,48:55:5E:2C:71:FA,-87,12,2788,100,802659635618,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,284
141441,Nest,48:55:5E:19:F2:7A,-86,12,1163,100,450739302807,WPA2,1,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,277
141494,Tenda_1B1850,E8:65:D4:1B:18:51,-83,12,3215,100,156997939247,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,10,,1,20,2,1,E8:65:D4,Unknown,0,292
141644,ilan_4g,8C:A3:99:49:02:21,-88,1,27,100,803543040395,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,8C:A3:99,Unknown,0,280
141697,ilan_4g_EXT,24:2F:D0:F8:06:08,-76,1,217,100,803621581217,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,24:2F:D0,Unknown,0,217
141756,ilan_4g,8C:A3:99:49:02:21,-89,1,28,100,803543142808,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,IN,1,20,2,1,8C:A3:99,Unknown,0,280
141799,ilan_4g_EXT,24:2F:D0:F8:06:08,-71,1,218,100,803621683592,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,24:2F:D0,Unknown,0,217
141886,ACT-ai_103574303016,8C:90:2D:3A:B9:96,-80,2,2189,100,52113613195,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,1,8C:90:2D,Unknown,0,282
141965,ilan_4g_EXT,24:2F:D0:F8:06:08,-80,2,220,100,803621888460,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,24:2F:D0,Unknown,0,217
142090,ACT-ai_103574303016,8C:90:2D:3A:B9:96,-84,2,2191,100,52113818004,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,1,8C:90:2D,Unknown,0,282
142146,Dagobah,60:A4:B7:04:21:54,-93,3,3658,100,803601510774,WPA2,1,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,3,,1,40,2,1,60:A4:B7,Unknown,0,270
142239,Dagobah,60:A4:B7:04:21:54,-91,3,3659,100,803601613183,WPA2,1,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,3,,1,40,2,1,60:A4:B7,Unknown,0,270
142429,Deco_Nest,E0:D3:62:1B:7F:C6,-85,4,2859,100,450777805184,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E0:D3:62,Unknown,0,392
142575,,E6:D3:62:1B:7F:E2,-86,4,2375,100,450778013326,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
142705,Deco_Nest,E0:D3:62:1B:7F:E2,-69,5,3526,100,450778112384,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E0:D3:62,Unknown,0,392
142758,Coruscant_5G,62:A4:B7:D1:84:4E,-86,5,3523,100,487086901667,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,62:A4:B7,Unknown,0,242
142810,Deco_Nest,E0:D3:62:1B:7F:C6,-83,5,2862,100,450778112384,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E0:D3:62,Unknown,0,392
142842,,E6:D3:62:1B:7F:C6,-82,5,95,100,450778115726,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
142894,ICF61_5G,56:AF:97:21:03:9A,-86,5,1173,100,72905218431,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,56:AF:97,Unknown,0,238
142926,,E6:D3:62:1B:80:C2,-82,5,1814,100,450776067726,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
142947,,E6:D3:62:1B:7F:C6,-77,5,96,100,450778218126,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
143010,Deco_Nest,E0:D3:62:1B:7F:E2,-69,6,3528,100,450778317184,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E0:D3:62,Unknown,0,392
143032,,E6:D3:62:1B:7F:E2,-70,6,2378,100,450778320526,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
143081,Coruscant,60:A4:B7:D0:84:4E,-84,6,3526,100,487087104352,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,60:A4:B7,Unknown,0,239
143113,,E6:D3:62:1B:80:C2,-84,6,1815,100,450776170126,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
143166,Deco_Nest,E0:D3:62:1B:7F:E2,-68,6,3529,100,450778419584,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E0:D3:62,Unknown,0,392
143198,,E6:D3:62:1B:7F:E2,-69,6,2379,100,450778422926,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
143220,,E6:D3:62:1B:80:C2,-84,6,1816,100,450776272526,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
143287,Deco_Nest,E0:D3:62:1B:7F:C6,-75,6,2865,100,450778419584,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E0:D3:62,Unknown,0,392
143340,ICF61,54:AF:97:24:03:9A,-89,7,1180,100,72905625946,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,54:AF:97,Unknown,0,235
143403,Deco_Nest,E0:D3:62:1B:7F:E2,-71,7,3531,100,450778624384,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E0:D3:62,Unknown,0,392
143425,,E6:D3:62:1B:7F:E2,-71,7,2381,100,450778627726,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
143488,Deco_Nest,E0:D3:62:1B:7F:C6,-80,7,2867,100,450778624384,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E0:D3:62,Unknown,0,392
143519,,E6:D3:62:1B:7F:E2,-68,8,2383,100,450778832526,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
143562,Coruscant,60:A4:B7:D0:84:4E,-90,8,3536,100,487087616357,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,60:A4:B7,Unknown,0,239
143624,Deco_Nest,E0:D3:62:1B:7F:C6,-80,8,2869,100,450778829184,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E0:D3:62,Unknown,0,392
143646,,E6:D3:62:1B:7F:C6,-80,8,102,100,450778832526,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
143699,Tenda_1B1850,E8:65:D4:1B:18:51,-84,9,3238,100,157000192020,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,10,,1,20,2,1,E8:65:D4,Unknown,0,292
143760,ICF62,5C:A6:E6:CC:70:B4,-87,9,3860,100,803596083613,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,20,2,1,5C:A6:E6,Unknown,0,333
143792,,5E:A6:E6:EC:70:B4,-89,9,3861,100,803596083662,WEP,1,0,1,0,,0,0,,0,0,0,0,5E:A6:E6,Unknown,0,263
143844,Tenda_1B1850,E8:65:D4:1B:18:51,-84,9,3240,100,157000396829,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,10,,1,20,2,1,E8:65:D4,Unknown,0,292
143898,ICF62,5C:A6:E6:CC:70:B4,-94,9,3862,100,803596185997,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,9,,1,20,2,1,5C:A6:E6,Unknown,0,333
143951,Nest,48:55:5E:19:F2:7A,-88,10,1190,100,450741862837,WPA2,1,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,277
144002,Tenda_1B1850,E8:65:D4:1B:18:51,-77,10,3241,100,157000499247,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,10,,1,20,2,1,E8:65:D4,Unknown,0,292
144055,advikasarah,48:55:5E:2C:71:FA,-89,10,2816,100,802662298017,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,284
144108,Tenda_1B1850,E8:65:D4:1B:18:51,-81,10,3242,100,157000601647,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,10,,1,20,2,1,E8:65:D4,Unknown,0,292
144161,advikasarah,48:55:5E:2C:71:FA,-83,10,2817,100,802662400403,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,284
144214,Tenda_1B1850,E8:65:D4:1B:18:51,-86,11,3243,100,157000704029,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,10,,1,20,2,1,E8:65:D4,Unknown,0,292
144274,advikasarah,48:55:5E:2C:71:FA,-82,11,2818,100,802662502860,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,284
144326,Nest,48:55:5E:19:F2:7A,-86,11,1193,100,450742170021,WPA2,1,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,277
144390,advikasarah,48:55:5E:2C:71:FA,-83,11,2819,100,802662605196,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,284
144442,Nest,48:55:5E:19:F2:7A,-76,11,1194,100,450742272438,WPA2,1,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,277
144495,Tenda_1B1850,E8:65:D4:1B:18:51,-78,11,3245,100,157000908829,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,10,,1,20,2,1,E8:65:D4,Unknown,0,292
144558,advikasarah,48:55:5E:2C:71:FA,-84,11,2820,100,802662707624,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,284
144611,Nest,48:55:5E:19:F2:7A,-75,12,1195,100,450742374845,WPA2,1,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,277
144664,advikasarah,48:55:5E:2C:71:FA,-86,12,2821,100,802662810020,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,284
144716,advikasarah,48:55:5E:2C:71:FA,-87,12,2822,100,802662912423,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,284
144770,advikasarah,48:55:5E:2C:71:FA,-81,13,2823,100,802663014805,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,284
144841,Nest,48:55:5E:19:F2:7A,-86,13,1198,100,450742681997,WPA2,1,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,277
144894,advikasarah,48:55:5E:2C:71:FA,-84,13,2824,100,802663117215,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,11,IN,1,20,2,1,48:55:5E,Unknown,0,284
144958,ACT-ai_103574303016,8C:90:2D:3A:B9:96,-78,1,2222,100,52116685196,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,1,8C:90:2D,Unknown,0,282
145060,ACT-ai_103574303016,8C:90:2D:3A:B9:96,-74,1,2223,100,52116787603,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,1,8C:90:2D,Unknown,0,282
145140,ilan_4g_EXT,24:2F:D0:F8:06:08,-91,2,251,100,803625062828,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,0,24:2F:D0,Unknown,0,217
145168,,62:62:8B:CA:09:67,-91,2,1162,100,803576221310,WEP,1,1,1,0,,0,0,,0,0,0,0,62:62:8B,Unknown,0,412
145221,ACT-ai_103574303016,8C:90:2D:3A:B9:96,-77,2,2224,100,52116890009,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,1,8C:90:2D,Unknown,0,282
145265,ACT-ai_103574303016,8C:90:2D:3A:B9:96,-81,2,2225,100,52116992426,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,1,8C:90:2D,Unknown,0,282
145360,Deco-GF,5C:62:8B:CA:09:67,-92,2,1404,100,803576422784,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,2,US,1,40,2,1,5C:62:8B,Unknown,0,390
145382,,62:62:8B:CA:09:67,-92,3,1164,100,803576426110,WEP,1,1,1,0,,0,0,,0,0,0,0,62:62:8B,Unknown,0,412
145455,ACT-ai_103574303016,8C:90:2D:3A:B9:96,-75,3,2226,100,52117094808,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,1,,1,20,2,1,8C:90:2D,Unknown,0,282
145498,Dagobah,60:A4:B7:04:21:54,-94,3,3690,100,803604787542,WPA2,1,0,0,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,3,,1,40,2,1,60:A4:B7,Unknown,0,270
145879,Deco_Nest,E0:D3:62:1B:7F:E2,-75,5,3557,100,450781286784,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E0:D3:62,Unknown,0,392
145901,,E6:D3:62:1B:7F:E2,-74,5,2407,100,450781290126,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
145954,Coruscant,60:A4:B7:D0:84:4E,-82,5,3584,100,487090073914,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,60:A4:B7,Unknown,0,239
146012,Deco_Nest,E0:D3:62:1B:7F:C6,-70,5,2893,100,450781286936,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E0:D3:62,Unknown,0,392
146065,ICF61,54:AF:97:24:03:9A,-87,5,1234,100,72908390770,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,54:AF:97,Unknown,0,235
146108,ICF61_5G,56:AF:97:21:03:9A,-84,5,1235,100,72908392860,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,56:AF:97,Unknown,0,238
146139,,E6:D3:62:1B:80:C2,-85,5,1845,100,450779242126,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
146193,Deco_Nest,E0:D3:62:1B:7F:E2,-75,5,3559,100,450781491584,WPA2,1,1,1,8,1.0;2.0;5.5;11.0;6.0;9.0;12.0;18.0;24.0;36.0;48.0;54.0,4,6,US,1,40,2,1,E0:D3:62,Unknown,0,392
146235,,E6:D3:62:1B:7F:E2,-75,5,2409,100,450781494926,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
146288,Coruscant,60:A4:B7:D0:84:4E,-81,5,3588,100,487090278717,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,60:A4:B7,Unknown,0,239
146309,,E6:D3:62:1B:7F:E2,-74,5,2410,100,450781597326,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
146362,Coruscant,60:A4:B7:D0:84:4E,-82,6,3590,100,487090381117,WPA2,1,0,1,8,1.0;2.0;5.5;11.0;9.0;18.0;36.0;54.0;6.0;12.0;24.0;48.0,4,6,,1,40,2,1,60:A4:B7,Unknown,0,239
146383,,E6:D3:62:1B:80:C2,-86,6,1847,100,450779446926,WEP,1,1,1,0,,0,0,,0,0,0,0,E6:D3:62,Unknown,0,412
